
央视,#genre#
广西卫视,http://150.138.8.143/00/SNM/CHANNEL00000368/index.m3u8
黑龙江卫视,http://150.138.8.143/00/SNM/CHANNEL00000306/index.m3u8
四川卫视,http://150.138.8.143/00/SNM/CHANNEL00000348/index.m3u8
海南卫视,http://150.138.8.143/00/SNM/CHANNEL00000347/index.m3u8
吉林卫视,http://150.138.8.143/00/SNM/CHANNEL00000363/index.m3u8
云南卫视,http://150.138.8.143/00/SNM/CHANNEL00000367/index.m3u8
甘肃卫视,http://150.138.8.143/00/SNM/CHANNEL00000349/index.m3u8
青海卫视,http://150.138.8.143/00/SNM/CHANNEL00000366/index.m3u8
江西卫视,http://150.138.8.143/00/SNM/CHANNEL00000335/index.m3u8
河北卫视,http://150.138.8.143/00/SNM/CHANNEL00000330/index.m3u8

山东,#genre#
山东卫视,http://150.138.8.143/00/SNM/CHANNEL10000301/index.m3u8
山东齐鲁,http://150.138.8.143/00/SNM/CHANNEL10000313/index.m3u8
山东教育,http://150.138.8.143/00/SNM/CHANNEL00000331/index.m3u8
山东农科,http://150.138.8.143/00/SNM/CHANNEL00000339/index.m3u8
山东少儿,http://150.138.8.143/00/SNM/CHANNEL00000340/index.m3u8
山东生活,http://150.138.8.143/00/SNM/CHANNEL00000336/index.m3u8
山东体育,http://150.138.8.143/00/SNM/CHANNEL20000003/index.m3u8
山东体育,http://150.138.8.143/00/SNM/CHANNEL00000364/index.m3u8
山东体育,http://150.138.8.143/00/SNM/CHANNEL00000315/index.m3u8
山东文旅,http://150.138.8.143/00/SNM/CHANNEL00000337/index.m3u8
山东新闻,http://150.138.8.143/00/SNM/CHANNEL00000314/index.m3u8
山东新闻,http://150.138.8.143/00/SNM/CHANNEL10000314/index.m3u8
山东综艺,http://150.138.8.143/00/SNM/CHANNEL00000338/index.m3u8

其他,#genre#
中国交通,http://150.138.8.143/00/SNM/CHANNEL00000073/index.m3u8
中国教育1台,http://150.138.8.143/00/SNM/CHANNEL00000076/index.m3u8
中国教育4台,http://150.138.8.143/00/SNM/CHANNEL00000666/index.m3u8
卡酷少儿,http://150.138.8.143/00/SNM/CHANNEL00000661/index.m3u8
东方财经,http://150.138.8.143/00/SNM/CHANNEL00002025/index.m3u8
动漫秀场,http://150.138.8.143/00/SNM/CHANNEL00002000/index.m3u8
都市剧场,http://150.138.8.143/00/SNM/CHANNEL00002022/index.m3u8
法治天地,http://150.138.8.143/00/SNM/CHANNEL00002010/index.m3u8
纪实人文,http://150.138.8.143/00/SNM/CHANNEL00000333/index.m3u8
金色学堂,http://150.138.8.143/00/SNM/CHANNEL00002018/index.m3u8
乐游,http://150.138.8.143/00/SNM/CHANNEL00002016/index.m3u8
魅力足球,http://150.138.8.143/00/SNM/CHANNEL00002021/index.m3u8
生活时尚,http://150.138.8.143/00/SNM/CHANNEL00002019/index.m3u8
游戏风云,http://150.138.8.143/00/SNM/CHANNEL00002024/index.m3u8
精彩影视,http://150.138.8.143/00/SNM/CHANNEL00002012/index.m3u8
海洋频道,http://150.138.8.143/00/SNM/CHANNEL00000662/index.m3u8
金鹰纪实,http://150.138.8.143/00/SNM/CHANNEL00000334/index.m3u8
金鹰卡通,http://150.138.8.143/00/SNM/CHANNEL00002027/index.m3u8
快乐垂钓,http://150.138.8.143/00/SNM/CHANNEL00000648/index.m3u8
茶,http://150.138.8.143/00/SNM/CHANNEL00000649/index.m3u8
梨园,http://150.138.8.143/00/SNM/CHANNEL00000656/index.m3u8
文物宝库,http://150.138.8.143/00/SNM/CHANNEL00000658/index.m3u8
武术世界,http://150.138.8.143/00/SNM/CHANNEL00000657/index.m3u8

动漫-高木,#genre#
高木-1-1,https://vip.ffzy-play6.com/20221214/18947_044edf71/2000k/hls/mixed.m3u8
高木-1-2,https://vip.ffzy-play6.com/20221214/18948_afa4e7bf/2000k/hls/mixed.m3u8
高木-1-3,https://vip.ffzy-play6.com/20221214/18950_4894a039/2000k/hls/mixed.m3u8
高木-1-4,https://vip.ffzy-play6.com/20221214/18949_923d060f/2000k/hls/mixed.m3u8
高木-1-5,https://vip.ffzy-play6.com/20221214/18951_91fa1880/2000k/hls/mixed.m3u8
高木-1-6,https://vip.ffzy-play6.com/20221214/18953_20677550/2000k/hls/mixed.m3u8
高木-1-7,https://vip.ffzy-play6.com/20221214/18952_a3af7442/2000k/hls/mixed.m3u8
高木-1-8,https://vip.ffzy-play6.com/20221214/18956_1a13cf87/2000k/hls/mixed.m3u8
高木-1-9,https://vip.ffzy-play6.com/20221214/18954_aeb71b4a/2000k/hls/mixed.m3u8
高木-1-10,https://vip.ffzy-play6.com/20221214/18955_e6f908a2/2000k/hls/mixed.m3u8
高木-1-11,https://vip.ffzy-play6.com/20221214/18958_9c098e33/2000k/hls/mixed.m3u8
高木-1-12,https://vip.ffzy-play6.com/20221214/18957_7ee0524e/2000k/hls/mixed.m3u8

高木-3-1,https://v6.1080tg.com/202309/09/unhVL2Gc0H1/video/original/hls/index.m3u8
高木-3-2,https://v6.1080tg.com/202309/07/00H7iRuSUS1/video/original/hls/index.m3u8
高木-3-3,https://v6.1080tg.com/202309/09/6iNeKsrznX1/video/original/hls/index.m3u8
高木-3-4,https://v6.1080tg.com/202309/07/s901EqDzfc1/video/original/hls/index.m3u8
高木-3-5,https://v6.1080tg.com/202309/07/vfUVBjEd4Q1/video/original/hls/index.m3u8
高木-3-6,https://v6.1080tg.com/202309/07/8vjaMqU0sT1/video/original/hls/index.m3u8
高木-3-7,https://v6.1080tg.com/202309/07/Lpjwfuxyxr1/video/original/hls/index.m3u8
高木-3-8,https://v6.1080tg.com/202309/09/tVULiJdDBJ1/video/original/hls/index.m3u8
高木-3-9,https://v6.1080tg.com/202309/07/ByQ3vp8gK91/video/original/hls/index.m3u8
高木-3-10,https://v6.1080tg.com/202309/09/VcXW34YJYm1/video/original/hls/index.m3u8
高木-3-11,https://v6.1080tg.com/202309/07/Aawt7NhYet1/video/original/hls/index.m3u8
高木-3-12,https://v6.1080tg.com/202309/07/C1d5Zh8n301/video/original/hls/index.m3u8

动漫-埃罗芒阿,#genre#
埃罗芒阿-1,https://pan.arley.cn/api/raw/?path=/Movies/%E5%8A%A8%E6%BC%AB/%E5%9F%83%E7%BD%97%E8%8A%92%E9%98%BF%E8%80%81%E5%B8%88/1-%E7%AC%AC1%E8%AF%9D%20%E5%A6%B9%E5%A6%B9%E4%B8%8E%E4%B8%8D%E5%8F%AF%E8%BF%9B%E5%85%A5%E4%B9%8B%E5%B1%8B-720P%20%E9%AB%98%E6%B8%85-AVC.mp4
埃罗芒阿-2,https://pan.arley.cn/api/raw/?path=/Movies/%E5%8A%A8%E6%BC%AB/%E5%9F%83%E7%BD%97%E8%8A%92%E9%98%BF%E8%80%81%E5%B8%88/2-%E7%AC%AC2%E8%AF%9D%20%E7%8E%B0%E5%85%85%E7%8F%AD%E9%95%BF%E4%B8%8E%E6%97%A0%E7%95%8F%E5%A6%96%E7%B2%BE-720P%20%E9%AB%98%E6%B8%85-AVC.mp4
埃罗芒阿-3,https://pan.arley.cn/api/raw/?path=/Movies/%E5%8A%A8%E6%BC%AB/%E5%9F%83%E7%BD%97%E8%8A%92%E9%98%BF%E8%80%81%E5%B8%88/3-%E7%AC%AC3%E8%AF%9D%20%E5%85%A8%E2%97%8B%E4%B9%8B%E9%A6%86%E4%B8%8E%E5%A0%95%E8%90%BD%E4%B9%8B%E4%B8%BB-720P%20%E9%AB%98%E6%B8%85-AVC.mp4
埃罗芒阿-4,https://pan.arley.cn/api/raw/?path=/Movies/%E5%8A%A8%E6%BC%AB/%E5%9F%83%E7%BD%97%E8%8A%92%E9%98%BF%E8%80%81%E5%B8%88/4-%E7%AC%AC4%E8%AF%9D%20%E5%9F%83%E7%BD%97%E8%8A%92%E9%98%BF%E8%80%81%E5%B8%88-720P%20%E9%AB%98%E6%B8%85-AVC.mp4
埃罗芒阿-5,https://pan.arley.cn/api/raw/?path=/Movies/%E5%8A%A8%E6%BC%AB/%E5%9F%83%E7%BD%97%E8%8A%92%E9%98%BF%E8%80%81%E5%B8%88/5-%E7%AC%AC5%E8%AF%9D%20%E5%92%8C%E5%A6%B9%E5%A6%B9%E4%B8%80%E8%B5%B7%E5%88%9B%E9%80%A0%E8%BD%BB%E5%B0%8F%E8%AF%B4%E8%AE%A1%E5%88%92%E5%90%A7-720P%20%E9%AB%98%E6%B8%85-AVC.mp4
埃罗芒阿-6,https://pan.arley.cn/api/raw/?path=/Movies/%E5%8A%A8%E6%BC%AB/%E5%9F%83%E7%BD%97%E8%8A%92%E9%98%BF%E8%80%81%E5%B8%88/6-%E7%AC%AC6%E8%AF%9D%20%E5%92%8C%E6%B3%89%E5%BE%81%E5%AE%97%E4%B8%8E%E4%B8%80%E5%8D%83%E4%B8%87%E9%83%A8%E7%9A%84%E5%AE%BF%E6%95%8C-720P%20%E9%AB%98%E6%B8%85-AVC.mp4
埃罗芒阿-7,https://pan.arley.cn/api/raw/?path=/Movies/%E5%8A%A8%E6%BC%AB/%E5%9F%83%E7%BD%97%E8%8A%92%E9%98%BF%E8%80%81%E5%B8%88/7-%E7%AC%AC7%E8%AF%9D%20%E5%A6%B9%E5%A6%B9%E4%B8%8E%E4%B8%96%E7%95%8C%E4%B8%8A%E6%9C%80%E6%9C%89%E8%B6%A3%E7%9A%84%E5%B0%8F%E8%AF%B4-720P%20%E9%AB%98%E6%B8%85-AVC.mp4
埃罗芒阿-8,https://pan.arley.cn/api/raw/?path=/Movies/%E5%8A%A8%E6%BC%AB/%E5%9F%83%E7%BD%97%E8%8A%92%E9%98%BF%E8%80%81%E5%B8%88/8-%E7%AC%AC8%E8%AF%9D%20%E5%81%9A%E6%A2%A6%E7%9A%84%E7%BA%B1%E9%9B%BE%E4%B8%8E%E5%A4%8F%E6%97%A5%E7%9A%84%E7%83%9F%E8%8A%B1-720P%20%E9%AB%98%E6%B8%85-AVC.mp4
埃罗芒阿-9,https://pan.arley.cn/api/raw/?path=/Movies/%E5%8A%A8%E6%BC%AB/%E5%9F%83%E7%BD%97%E8%8A%92%E9%98%BF%E8%80%81%E5%B8%88/9-%E7%AC%AC9%E8%AF%9D%20%E5%A6%B9%E5%A6%B9%E4%B8%8E%E5%A6%96%E7%B2%BE%E4%B9%8B%E5%B2%9B-720P%20%E9%AB%98%E6%B8%85-AVC.mp4
埃罗芒阿-10,https://pan.arley.cn/api/raw/?path=/Movies/%E5%8A%A8%E6%BC%AB/%E5%9F%83%E7%BD%97%E8%8A%92%E9%98%BF%E8%80%81%E5%B8%88/10-%E7%AC%AC10%E8%AF%9D%20%E5%92%8C%E6%B3%89%E5%BE%81%E5%AE%97%E4%B8%8E%E5%B9%B4%E5%B9%BC%E7%9A%84%E5%89%8D%E8%BE%88-720P%20%E9%AB%98%E6%B8%85-AVC.mp4
埃罗芒阿-11,https://pan.arley.cn/api/raw/?path=/Movies/%E5%8A%A8%E6%BC%AB/%E5%9F%83%E7%BD%97%E8%8A%92%E9%98%BF%E8%80%81%E5%B8%88/11-%E7%AC%AC11%E8%AF%9D%20%E4%B8%A4%E4%BA%BA%E7%9A%84%E7%9B%B8%E9%81%87%E4%B8%8E%E6%9C%AA%E6%9D%A5%E7%9A%84%E5%85%84%E5%A6%B9-720P%20%E9%AB%98%E6%B8%85-AVC.mp4
埃罗芒阿-12,https://pan.arley.cn/api/raw/?path=/Movies/%E5%8A%A8%E6%BC%AB/%E5%9F%83%E7%BD%97%E8%8A%92%E9%98%BF%E8%80%81%E5%B8%88/12-%E7%AC%AC12%E8%AF%9D%20%E5%9F%83%E7%BD%97%E8%8A%92%E9%98%BF%E8%8A%82-720P%20%E9%AB%98%E6%B8%85-AVC.mp4

电影,#genre#
哈1:神秘的魔法石,https://vip.lzcdn2.com/20220322/232_ac9f7a56/1200k/hls/mixed.m3u8
哈2:消失的密室,https://vip.ffzy-play6.com/20221017/3_07e483ef/2000k/hls/index.m3u8
哈3:阿兹卡班的逃犯,https://vip.ffzy-play6.com/20221017/5_168816b0/2000k/hls/index.m3u8
哈4:火杯的考验,https://vip.ffzy-play6.com/20221017/7_585834fc/2000k/hls/index.m3u8
哈5:凤凰会的密令,https://vip.ffzy-play6.com/20221126/8435_83c99549/2000k/hls/index.m3u8
哈6:混血王子的背叛,https://vip.ffzy-play6.com/20221126/8437_6089bc80/2000k/hls/index.m3u8
哈7:死神的圣物1,https://vip.ffzy-play6.com/20221126/8438_6f48ef65/2000k/hls/index.m3u8
哈7:死神的圣物2,https://vip.ffzy-play6.com/20221019/156_7211d753/2000k/hls/index.m3u8

测试,#genre#
CCTV1,http://150.138.8.143/00/SNM/CHANNEL00000311/index.m3u8$1080P
CCTV2,http://150.138.8.143/00/SNM/CHANNEL00000317/index.m3u8$1080P
CCTV3,http://150.138.8.143/00/SNM/CHANNEL00000359/index.m3u8$1080P
西游记,#genre#
01.猴王初问世,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.01.%E7%8C%B4%E7%8E%8B%E5%88%9D%E9%97%AE%E4%B8%96.mp4
02.官封弼马温,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.02.%E5%AE%98%E5%B0%81%E5%BC%BC%E9%A9%AC%E6%B8%A9.mp4
03.大圣闹天宫,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.03.%E5%A4%A7%E5%9C%A3%E9%97%B9%E5%A4%A9%E5%AE%AB.mp4
04.困囚五行山,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.04.%E5%9B%B0%E5%9B%9A%E4%BA%94%E8%A1%8C%E5%B1%B1.mp4
05.猴王保唐僧,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.05.%E7%8C%B4%E7%8E%8B%E4%BF%9D%E5%94%90%E5%83%A7.mp4
06.祸起观音院,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.06.%E7%A5%B8%E8%B5%B7%E8%A7%82%E9%9F%B3%E9%99%A2.mp4
07.计收猪八戒,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.07.%E8%AE%A1%E6%94%B6%E7%8C%AA%E5%85%AB%E6%88%92.mp4
08.坎途逢三难,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.08.%E5%9D%8E%E9%80%94%E9%80%A2%E4%B8%89%E9%9A%BE.mp4
09.偷吃人参果,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.09.%E5%81%B7%E5%90%83%E4%BA%BA%E5%8F%82%E6%9E%9C.mp4
10.三打白骨精,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.10.%E4%B8%89%E6%89%93%E7%99%BD%E9%AA%A8%E7%B2%BE.mp4
11.智激美猴王,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.11.%E6%99%BA%E6%BF%80%E7%BE%8E%E7%8C%B4%E7%8E%8B.mp4
12.夺宝莲花洞,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.12.%E5%A4%BA%E5%AE%9D%E8%8E%B2%E8%8A%B1%E6%B4%9E.mp4
13.除妖乌鸡国,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.13.%E9%99%A4%E5%A6%96%E4%B9%8C%E9%B8%A1%E5%9B%BD.mp4
14.大战红孩儿,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.14.%E5%A4%A7%E6%88%98%E7%BA%A2%E5%AD%A9%E5%84%BF.mp4
15.斗法降三怪,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.15.%E6%96%97%E6%B3%95%E9%99%8D%E4%B8%89%E6%80%AA.mp4
16.趣经女儿国,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.16.%E8%B6%A3%E7%BB%8F%E5%A5%B3%E5%84%BF%E5%9B%BD.mp4
17.三调芭蕉扇,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.17.%E4%B8%89%E8%B0%83%E8%8A%AD%E8%95%89%E6%89%87.mp4
18.扫塔辨奇冤,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.18.%E6%89%AB%E5%A1%94%E8%BE%A8%E5%A5%87%E5%86%A4.mp4
19.误入小雷音,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.19.%E8%AF%AF%E5%85%A5%E5%B0%8F%E9%9B%B7%E9%9F%B3.mp4
20.孙猴巧行医,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.20.%E5%AD%99%E7%8C%B4%E5%B7%A7%E8%A1%8C%E5%8C%BB.mp4
21.错坠盘丝洞,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.21.%E9%94%99%E5%9D%A0%E7%9B%98%E4%B8%9D%E6%B4%9E.mp4
22.四探无底洞,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.22.%E5%9B%9B%E6%8E%A2%E6%97%A0%E5%BA%95%E6%B4%9E.mp4
23.传艺玉华洲,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.23.%E4%BC%A0%E8%89%BA%E7%8E%89%E5%8D%8E%E6%B4%B2.mp4
24.天竺收玉兔,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.24.%E5%A4%A9%E7%AB%BA%E6%94%B6%E7%8E%89%E5%85%94.mp4
25.波升极乐天,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.25.%E6%B3%A2%E5%8D%87%E6%9E%81%E4%B9%90%E5%A4%A9.mp4
26.限渡通天河,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.26.%E9%99%90%E6%B8%A1%E9%80%9A%E5%A4%A9%E6%B2%B3.mp4
27.师徒二人心,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.27.%E5%B8%88%E5%BE%92%E4%BA%8C%E4%BA%BA%E5%BF%83.mp4
28.真假美猴王,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.28.%E7%9C%9F%E5%81%87%E7%BE%8E%E7%8C%B4%E7%8E%8B.mp4
29.受阻狮驼岭,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.29.%E5%8F%97%E9%98%BB%E7%8B%AE%E9%A9%BC%E5%B2%AD.mp4
30.遇仙孔雀台,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.30.%E9%81%87%E4%BB%99%E5%AD%94%E9%9B%80%E5%8F%B0.mp4
31.如来收大鹏,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.31.%E5%A6%82%E6%9D%A5%E6%94%B6%E5%A4%A7%E9%B9%8F.mp4
32.情断黑水河,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.32.%E6%83%85%E6%96%AD%E9%BB%91%E6%B0%B4%E6%B2%B3.mp4
33.收伏青牛怪,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.33.%E6%94%B6%E4%BC%8F%E9%9D%92%E7%89%9B%E6%80%AA.mp4
34.祈鱼凤仙郡,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.34.%E7%A5%88%E9%B1%BC%E5%87%A4%E4%BB%99%E9%83%A1.mp4
35.大闹披香殿,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.35.%E5%A4%A7%E9%97%B9%E6%8A%AB%E9%A6%99%E6%AE%BF.mp4
36.绝域变通途,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.36.%E7%BB%9D%E5%9F%9F%E5%8F%98%E9%80%9A%E9%80%94.mp4
37.泪洒隐雾山,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.37.%E6%B3%AA%E6%B4%92%E9%9A%90%E9%9B%BE%E5%B1%B1.mp4
38.救难小儿城,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.38.%E6%95%91%E9%9A%BE%E5%B0%8F%E5%84%BF%E5%9F%8E.mp4
39.辑盗菩提域,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.39.%E8%BE%91%E7%9B%97%E8%8F%A9%E6%8F%90%E5%9F%9F.mp4
40.还魂寇善人,https://od.xbta.tk/api/raw?path=/video/TV/%E8%A5%BF%E6%B8%B8%E8%AE%B01986-2000%E7%89%88/%E8%A5%BF%E6%B8%B8%E8%AE%B0.40.%E8%BF%98%E9%AD%82%E5%AF%87%E5%96%84%E4%BA%BA.mp4
